Date,Country,Name,Value
2024-05-01,Greece,Apparel,124153
2024-06-01,Greece,Apparel,2642
2024-07-01,Greece,Apparel,12491
2024-08-01,Greece,Apparel,5560
2024-09-01,Greece,Apparel,3844
2024-10-01,Greece,Apparel,110440
2024-11-01,Greece,Apparel,5341
2024-12-01,Greece,Apparel,3772
2020-01-01,Greece,Coconut Kernel Products,99003
2020-02-01,Greece,Coconut Kernel Products,19129
2020-03-01,Greece,Coconut Kernel Products,52964
2020-04-01,Greece,Coconut Kernel Products,60327
2020-05-01,Greece,Coconut Kernel Products,67690
2020-06-01,Greece,Coconut Kernel Products,32113
2020-07-01,Greece,Coconut Kernel Products,122319
2020-08-01,Greece,Coconut Kernel Products,84755
2020-09-01,Greece,Coconut Kernel Products,33731
2020-10-01,Greece,Coconut Kernel Products,67506
2020-11-01,Greece,Coconut Kernel Products,56402
2020-12-01,Greece,Coconut Kernel Products,81505
2021-01-01,Greece,Coconut Kernel Products,106608
2021-02-01,Greece,Coconut Kernel Products,41794
2021-03-01,Greece,Coconut Kernel Products,99657
2021-04-01,Greece,Coconut Kernel Products,117654
2021-05-01,Greece,Coconut Kernel Products,71134
2021-06-01,Greece,Coconut Kernel Products,189274
2021-07-01,Greece,Coconut Kernel Products,32722
2021-08-01,Greece,Coconut Kernel Products,178007
2021-09-01,Greece,Coconut Kernel Products,139799
2021-10-01,Greece,Coconut Kernel Products,71169
2021-11-01,Greece,Coconut Kernel Products,73170
2021-12-01,Greece,Coconut Kernel Products,48847
2022-01-01,Greece,Coconut Kernel Products,78144
2022-02-01,Greece,Coconut Kernel Products,84867
2022-03-01,Greece,Coconut Kernel Products,56300
2022-04-01,Greece,Coconut Kernel Products,49766
2022-05-01,Greece,Coconut Kernel Products,105034
2022-06-01,Greece,Coconut Kernel Products,41973
2022-07-01,Greece,Coconut Kernel Products,115625
2022-08-01,Greece,Coconut Kernel Products,47055
2022-09-01,Greece,Coconut Kernel Products,114280
2022-10-01,Greece,Coconut Kernel Products,3930
2022-11-01,Greece,Coconut Kernel Products,100026
2022-12-01,Greece,Coconut Kernel Products,96036
2023-01-01,Greece,Coconut Kernel Products,34640
2023-02-01,Greece,Coconut Kernel Products,61367
2023-03-01,Greece,Coconut Kernel Products,88094
2023-04-01,Greece,Coconut Kernel Products,24116
2023-05-01,Greece,Coconut Kernel Products,78274
2023-06-01,Greece,Coconut Kernel Products,91456
2023-07-01,Greece,Coconut Kernel Products,60527
2023-08-01,Greece,Coconut Kernel Products,62308
2023-09-01,Greece,Coconut Kernel Products,44961
2023-10-01,Greece,Coconut Kernel Products,98339
2023-11-01,Greece,Coconut Kernel Products,115426
2023-12-01,Greece,Coconut Kernel Products,47224
2024-01-01,Greece,Coconut Kernel Products,45675
2024-02-01,Greece,Coconut Kernel Products,18622
2024-03-01,Greece,Coconut Kernel Products,93196
2024-04-01,Greece,Coconut Kernel Products,34723
2024-05-01,Greece,Coconut Kernel Products,62212.5
2024-06-01,Greece,Coconut Kernel Products,89702
2024-07-01,Greece,Coconut Kernel Products,103218
2024-08-01,Greece,Coconut Kernel Products,54881
2024-09-01,Greece,Coconut Kernel Products,148768
2024-10-01,Greece,Coconut Kernel Products,48980
2024-11-01,Greece,Coconut Kernel Products,74881
2024-12-01,Greece,Coconut Kernel Products,102114
2020-01-01,Greece,Tea Packets,129347
2020-02-01,Greece,Tea Packets,195879
2020-03-01,Greece,Tea Packets,47711
2020-04-01,Greece,Tea Packets,82041
2020-05-01,Greece,Tea Packets,280101
2020-06-01,Greece,Tea Packets,89714
2020-07-01,Greece,Tea Packets,259086
2020-08-01,Greece,Tea Packets,101197
2020-09-01,Greece,Tea Packets,264635
2020-10-01,Greece,Tea Packets,330647
2020-11-01,Greece,Tea Packets,110723
2020-12-01,Greece,Tea Packets,86632
2021-01-01,Greece,Tea Packets,323498
2021-02-01,Greece,Tea Packets,119383
2021-03-01,Greece,Tea Packets,147971
2021-04-01,Greece,Tea Packets,141021
2021-05-01,Greece,Tea Packets,335202
2021-06-01,Greece,Tea Packets,19851
2021-07-01,Greece,Tea Packets,192573
2021-08-01,Greece,Tea Packets,64001
2021-09-01,Greece,Tea Packets,173088
2021-10-01,Greece,Tea Packets,103533
2021-11-01,Greece,Tea Packets,221850
2021-12-01,Greece,Tea Packets,329186
2022-01-01,Greece,Tea Packets,71450
2022-02-01,Greece,Tea Packets,130816
2022-03-01,Greece,Tea Packets,11885
2022-04-01,Greece,Tea Packets,127280
2022-05-01,Greece,Tea Packets,45914
2022-06-01,Greece,Tea Packets,1216
2022-07-01,Greece,Tea Packets,213835
2022-08-01,Greece,Tea Packets,73582
2022-09-01,Greece,Tea Packets,246423
2022-10-01,Greece,Tea Packets,276117
2022-11-01,Greece,Tea Packets,18986
2022-12-01,Greece,Tea Packets,91802
2023-01-01,Greece,Tea Packets,78053.5
2023-02-01,Greece,Tea Packets,64305
2023-03-01,Greece,Tea Packets,196319
2023-04-01,Greece,Tea Packets,175437
2023-05-01,Greece,Tea Packets,202859
2023-06-01,Greece,Tea Packets,140877
2023-07-01,Greece,Tea Packets,132474
2023-08-01,Greece,Tea Packets,147050
2023-09-01,Greece,Tea Packets,84383
2023-10-01,Greece,Tea Packets,142148
2023-11-01,Greece,Tea Packets,99030
2023-12-01,Greece,Tea Packets,82653
2024-01-01,Greece,Tea Packets,15938
2024-02-01,Greece,Tea Packets,18209
2024-03-01,Greece,Tea Packets,271021
2024-04-01,Greece,Tea Packets,295547
2024-05-01,Greece,Tea Packets,51216
2024-06-01,Greece,Tea Packets,374758
2024-07-01,Greece,Tea Packets,34724
2024-08-01,Greece,Tea Packets,414585
2024-09-01,Greece,Tea Packets,186033
2024-10-01,Greece,Tea Packets,202119
2024-11-01,Greece,Tea Packets,102256
2024-12-01,Greece,Tea Packets,203899
2020-01-01,Guatemala,Cinnamon,560697
2020-02-01,Guatemala,Cinnamon,296911
2020-03-01,Guatemala,Cinnamon,185623
2020-04-01,Guatemala,Cinnamon,413562
2020-05-01,Guatemala,Cinnamon,439924
2020-06-01,Guatemala,Cinnamon,361061
2020-07-01,Guatemala,Cinnamon,641555
2020-08-01,Guatemala,Cinnamon,700780
2020-09-01,Guatemala,Cinnamon,827236
2020-10-01,Guatemala,Cinnamon,526730
2020-11-01,Guatemala,Cinnamon,295169
2020-12-01,Guatemala,Cinnamon,744383
2021-01-01,Guatemala,Cinnamon,291622
2021-02-01,Guatemala,Cinnamon,435969
2021-03-01,Guatemala,Cinnamon,354395
2021-04-01,Guatemala,Cinnamon,311821
2021-05-01,Guatemala,Cinnamon,372919
2021-06-01,Guatemala,Cinnamon,434017
2021-07-01,Guatemala,Cinnamon,1041306
2021-08-01,Guatemala,Cinnamon,291705
2021-09-01,Guatemala,Cinnamon,200085
2021-10-01,Guatemala,Cinnamon,305968
2021-11-01,Guatemala,Cinnamon,855499
2021-12-01,Guatemala,Cinnamon,589679
2022-01-01,Guatemala,Cinnamon,1201860
2022-02-01,Guatemala,Cinnamon,712076
2022-03-01,Guatemala,Cinnamon,636350
2022-04-01,Guatemala,Cinnamon,363465
2022-05-01,Guatemala,Cinnamon,164202
2022-06-01,Guatemala,Cinnamon,257788
2022-07-01,Guatemala,Cinnamon,597662
2022-08-01,Guatemala,Cinnamon,337227
2022-09-01,Guatemala,Cinnamon,887962
2022-10-01,Guatemala,Cinnamon,853543
2022-11-01,Guatemala,Cinnamon,478394
2022-12-01,Guatemala,Cinnamon,880731
2023-01-01,Guatemala,Cinnamon,646858
2023-02-01,Guatemala,Cinnamon,406134
2023-03-01,Guatemala,Cinnamon,329041
2023-04-01,Guatemala,Cinnamon,585870
2023-05-01,Guatemala,Cinnamon,683233
2023-06-01,Guatemala,Cinnamon,843420
2023-07-01,Guatemala,Cinnamon,672965
2023-08-01,Guatemala,Cinnamon,1125636
2023-09-01,Guatemala,Cinnamon,902566
2023-10-01,Guatemala,Cinnamon,745066
2023-11-01,Guatemala,Cinnamon,1163141
2023-12-01,Guatemala,Cinnamon,626383
2024-01-01,Guatemala,Cinnamon,479989
2024-02-01,Guatemala,Cinnamon,584544
2024-03-01,Guatemala,Cinnamon,358920
2024-04-01,Guatemala,Cinnamon,435493
2024-05-01,Guatemala,Cinnamon,283516
2024-06-01,Guatemala,Cinnamon,1220835
2024-07-01,Guatemala,Cinnamon,1162001
2024-08-01,Guatemala,Cinnamon,807123.5
2024-09-01,Guatemala,Cinnamon,452246
2024-10-01,Guatemala,Cinnamon,890498
2024-11-01,Guatemala,Cinnamon,1028252
2024-12-01,Guatemala,Cinnamon,1269565
2020-01-01,Guinea,Tea Packets,78917
2020-02-01,Guinea,Tea Packets,151441
2020-03-01,Guinea,Tea Packets,180811
2020-04-01,Guinea,Tea Packets,168504.5
2020-05-01,Guinea,Tea Packets,156198
2020-06-01,Guinea,Tea Packets,186125
2020-07-01,Guinea,Tea Packets,298367
2020-08-01,Guinea,Tea Packets,202930
2020-09-01,Guinea,Tea Packets,345578
2020-10-01,Guinea,Tea Packets,353082
2020-11-01,Guinea,Tea Packets,388986
2020-12-01,Guinea,Tea Packets,400603
2021-01-01,Guinea,Tea Packets,470585
2021-02-01,Guinea,Tea Packets,608755
2021-03-01,Guinea,Tea Packets,652100
2021-04-01,Guinea,Tea Packets,418972
2021-05-01,Guinea,Tea Packets,511202
2021-06-01,Guinea,Tea Packets,747152
2021-07-01,Guinea,Tea Packets,412945
2021-08-01,Guinea,Tea Packets,298755
2021-09-01,Guinea,Tea Packets,255796
2021-10-01,Guinea,Tea Packets,409030
2021-11-01,Guinea,Tea Packets,727932
2021-12-01,Guinea,Tea Packets,456755
2022-01-01,Guinea,Tea Packets,412780
2022-02-01,Guinea,Tea Packets,368805
2022-03-01,Guinea,Tea Packets,459801
2022-04-01,Guinea,Tea Packets,248814
2022-05-01,Guinea,Tea Packets,365405
2022-06-01,Guinea,Tea Packets,93390
2022-07-01,Guinea,Tea Packets,344234
2022-08-01,Guinea,Tea Packets,84147
2022-09-01,Guinea,Tea Packets,37365
2022-10-01,Guinea,Tea Packets,307845
2022-11-01,Guinea,Tea Packets,308910
2022-12-01,Guinea,Tea Packets,420011
2023-01-01,Guinea,Tea Packets,381561
2023-02-01,Guinea,Tea Packets,222918
2023-03-01,Guinea,Tea Packets,387773
2023-04-01,Guinea,Tea Packets,428105
2023-05-01,Guinea,Tea Packets,536777
2023-06-01,Guinea,Tea Packets,421625
2023-07-01,Guinea,Tea Packets,455844
2023-08-01,Guinea,Tea Packets,434941
2023-09-01,Guinea,Tea Packets,613171
2023-10-01,Guinea,Tea Packets,549215
2023-11-01,Guinea,Tea Packets,550822
2023-12-01,Guinea,Tea Packets,400743
2024-01-01,Guinea,Tea Packets,600772
2024-02-01,Guinea,Tea Packets,383042
2024-03-01,Guinea,Tea Packets,342262
2024-04-01,Guinea,Tea Packets,333673
2024-05-01,Guinea,Tea Packets,240915
2024-06-01,Guinea,Tea Packets,341725
2024-07-01,Guinea,Tea Packets,472401
2024-08-01,Guinea,Tea Packets,303530
2024-09-01,Guinea,Tea Packets,347300
2024-10-01,Guinea,Tea Packets,379284
2024-11-01,Guinea,Tea Packets,357550
2024-12-01,Guinea,Tea Packets,444758
2020-01-01,Haiti,Other Paper & Paper Products,5673
2020-02-01,Haiti,Other Paper & Paper Products,4915.75
2020-03-01,Haiti,Other Paper & Paper Products,4158.5
2020-04-01,Haiti,Other Paper & Paper Products,3401.25
2020-05-01,Haiti,Other Paper & Paper Products,2644
2020-06-01,Haiti,Other Paper & Paper Products,731
2020-07-01,Haiti,Other Paper & Paper Products,228
2020-08-01,Haiti,Other Paper & Paper Products,1398
2020-09-01,Haiti,Other Paper & Paper Products,4518
2020-10-01,Haiti,Other Paper & Paper Products,1039
2020-11-01,Haiti,Other Paper & Paper Products,27
2020-12-01,Haiti,Other Paper & Paper Products,3408
2021-01-01,Haiti,Other Paper & Paper Products,8848
2021-02-01,Haiti,Other Paper & Paper Products,4797
2021-03-01,Haiti,Other Paper & Paper Products,22748
2021-04-01,Haiti,Other Paper & Paper Products,10307
2021-05-01,Haiti,Other Paper & Paper Products,21754
2021-06-01,Haiti,Other Paper & Paper Products,58356
2021-07-01,Haiti,Other Paper & Paper Products,25275
2021-08-01,Haiti,Other Paper & Paper Products,69677
2021-09-01,Haiti,Other Paper & Paper Products,254662
2021-10-01,Haiti,Other Paper & Paper Products,159893
2021-11-01,Haiti,Other Paper & Paper Products,219913
2021-12-01,Haiti,Other Paper & Paper Products,85723
2022-01-01,Haiti,Other Paper & Paper Products,144604
2022-02-01,Haiti,Other Paper & Paper Products,29653
2022-03-01,Haiti,Other Paper & Paper Products,63656
2022-04-01,Haiti,Other Paper & Paper Products,119567
2022-05-01,Haiti,Other Paper & Paper Products,109013
2022-06-01,Haiti,Other Paper & Paper Products,19309
2022-07-01,Haiti,Other Paper & Paper Products,20602
2022-08-01,Haiti,Other Paper & Paper Products,122751
2022-09-01,Haiti,Other Paper & Paper Products,54930
2022-10-01,Haiti,Other Paper & Paper Products,53686
2022-11-01,Haiti,Other Paper & Paper Products,91216
2022-12-01,Haiti,Other Paper & Paper Products,28109
2023-01-01,Haiti,Other Paper & Paper Products,146916
2023-02-01,Haiti,Other Paper & Paper Products,90621
2023-03-01,Haiti,Other Paper & Paper Products,93885
2023-04-01,Haiti,Other Paper & Paper Products,20715
2023-05-01,Haiti,Other Paper & Paper Products,116986
2023-06-01,Haiti,Other Paper & Paper Products,220301
2023-07-01,Haiti,Other Paper & Paper Products,27350
2023-08-01,Haiti,Other Paper & Paper Products,96447
2023-09-01,Haiti,Other Paper & Paper Products,166681
2023-10-01,Haiti,Other Paper & Paper Products,41253
2023-11-01,Haiti,Other Paper & Paper Products,18295
2023-12-01,Haiti,Other Paper & Paper Products,7908
2024-01-01,Haiti,Other Paper & Paper Products,121247
2024-02-01,Haiti,Other Paper & Paper Products,2636
2024-03-01,Haiti,Other Paper & Paper Products,54456
2024-04-01,Haiti,Other Paper & Paper Products,2764
2024-05-01,Haiti,Other Paper & Paper Products,5814
2024-06-01,Haiti,Other Paper & Paper Products,10069
2024-07-01,Haiti,Other Paper & Paper Products,4157
2024-08-01,Haiti,Other Paper & Paper Products,3177
2024-09-01,Haiti,Other Paper & Paper Products,2616
2024-10-01,Haiti,Other Paper & Paper Products,1083
2024-11-01,Haiti,Other Paper & Paper Products,289
2024-12-01,Haiti,Other Paper & Paper Products,29
2020-01-01,Haiti,Plastic Products,9301
2020-02-01,Haiti,Plastic Products,2002
2020-03-01,Haiti,Plastic Products,441
2020-04-01,Haiti,Plastic Products,1547
2020-05-01,Haiti,Plastic Products,2653
2020-06-01,Haiti,Plastic Products,22860
2020-07-01,Haiti,Plastic Products,8926
2020-08-01,Haiti,Plastic Products,457534
2020-09-01,Haiti,Plastic Products,14778
2020-10-01,Haiti,Plastic Products,61
2020-11-01,Haiti,Plastic Products,27228
2020-12-01,Haiti,Plastic Products,64972
2021-01-01,Haiti,Plastic Products,63886
2021-02-01,Haiti,Plastic Products,18045
2021-03-01,Haiti,Plastic Products,25057
2021-04-01,Haiti,Plastic Products,3362
2021-05-01,Haiti,Plastic Products,271889
2021-06-01,Haiti,Plastic Products,161246
2021-07-01,Haiti,Plastic Products,7686
2021-08-01,Haiti,Plastic Products,41787
2021-09-01,Haiti,Plastic Products,32834
2021-10-01,Haiti,Plastic Products,17564
2021-11-01,Haiti,Plastic Products,19314
2021-12-01,Haiti,Plastic Products,15260
2022-01-01,Haiti,Plastic Products,3100
2022-02-01,Haiti,Plastic Products,9456
2022-03-01,Haiti,Plastic Products,10917
2022-04-01,Haiti,Plastic Products,18334
2022-05-01,Haiti,Plastic Products,26663
2022-06-01,Haiti,Plastic Products,25968
2022-07-01,Haiti,Plastic Products,5994
2022-08-01,Haiti,Plastic Products,4188
2022-09-01,Haiti,Plastic Products,3775
2022-10-01,Haiti,Plastic Products,8090
2022-11-01,Haiti,Plastic Products,5710
2022-12-01,Haiti,Plastic Products,2394
2023-01-01,Haiti,Plastic Products,3441
2023-02-01,Haiti,Plastic Products,1381
2023-03-01,Haiti,Plastic Products,4587
2023-04-01,Haiti,Plastic Products,4051
2023-05-01,Haiti,Plastic Products,5922
2023-06-01,Haiti,Plastic Products,1998
2023-07-01,Haiti,Plastic Products,794
2023-08-01,Haiti,Plastic Products,3261
2023-09-01,Haiti,Plastic Products,1644
2023-10-01,Haiti,Plastic Products,6122
2023-11-01,Haiti,Plastic Products,17500
2023-12-01,Haiti,Plastic Products,7170
2024-01-01,Haiti,Plastic Products,5765
2024-02-01,Haiti,Plastic Products,4360
2024-03-01,Haiti,Plastic Products,843
2024-04-01,Haiti,Plastic Products,1140
2024-05-01,Haiti,Plastic Products,1974.5
2024-06-01,Haiti,Plastic Products,2809
2024-07-01,Haiti,Plastic Products,2465
2024-08-01,Haiti,Plastic Products,1004
2024-09-01,Haiti,Plastic Products,836
2024-10-01,Haiti,Plastic Products,668
2024-11-01,Haiti,Plastic Products,500
2024-12-01,Haiti,Plastic Products,332
2020-01-01,Haiti,Textile,731834
2020-02-01,Haiti,Textile,273912
2020-03-01,Haiti,Textile,115435
2020-04-01,Haiti,Textile,297229
2020-05-01,Haiti,Textile,249015
2020-06-01,Haiti,Textile,422665
2020-07-01,Haiti,Textile,451049
2020-08-01,Haiti,Textile,262484
2020-09-01,Haiti,Textile,283530
2020-10-01,Haiti,Textile,97544
2020-11-01,Haiti,Textile,399279
2020-12-01,Haiti,Textile,250097
2021-01-01,Haiti,Textile,718272
2021-02-01,Haiti,Textile,750580
2021-03-01,Haiti,Textile,656288
2021-04-01,Haiti,Textile,332607
2021-05-01,Haiti,Textile,303702
2021-06-01,Haiti,Textile,685822
2021-07-01,Haiti,Textile,635106
2021-08-01,Haiti,Textile,558917
2021-09-01,Haiti,Textile,870570
2021-10-01,Haiti,Textile,472327
2021-11-01,Haiti,Textile,602155
2021-12-01,Haiti,Textile,865845
2022-01-01,Haiti,Textile,686720
2022-02-01,Haiti,Textile,340517
2022-03-01,Haiti,Textile,287583
2022-04-01,Haiti,Textile,551878
2022-05-01,Haiti,Textile,723808
2022-06-01,Haiti,Textile,856551
2022-07-01,Haiti,Textile,894348
2022-08-01,Haiti,Textile,448958
2022-09-01,Haiti,Textile,1005450
2022-10-01,Haiti,Textile,14488
2022-11-01,Haiti,Textile,40178
2022-12-01,Haiti,Textile,326928
2023-01-01,Haiti,Textile,133244
2023-02-01,Haiti,Textile,112901
2023-03-01,Haiti,Textile,162751
2023-04-01,Haiti,Textile,257024
2023-05-01,Haiti,Textile,256765
2023-06-01,Haiti,Textile,96593
2023-07-01,Haiti,Textile,40444
2023-08-01,Haiti,Textile,149789
2023-09-01,Haiti,Textile,87692
2023-10-01,Haiti,Textile,7034
2023-11-01,Haiti,Textile,153
2023-12-01,Haiti,Textile,47246
2024-01-01,Haiti,Textile,40893
2024-02-01,Haiti,Textile,80913
2024-03-01,Haiti,Textile,1244
2024-04-01,Haiti,Textile,27867
2024-05-01,Haiti,Textile,663
2024-06-01,Haiti,Textile,208
2024-07-01,Haiti,Textile,501
2024-08-01,Haiti,Textile,55340.5
2024-09-01,Haiti,Textile,110180
2024-10-01,Haiti,Textile,165019.5
2024-11-01,Haiti,Textile,219859
2024-12-01,Haiti,Textile,274698.5
2020-01-01,Hong Kong,Apparel,329538
2020-02-01,Hong Kong,Apparel,476143
2020-03-01,Hong Kong,Apparel,190580
2020-04-01,Hong Kong,Apparel,76228
2020-05-01,Hong Kong,Apparel,96412
2020-06-01,Hong Kong,Apparel,351489
2020-07-01,Hong Kong,Apparel,487810
2020-08-01,Hong Kong,Apparel,320047
2020-09-01,Hong Kong,Apparel,451742
2020-10-01,Hong Kong,Apparel,227746
2020-11-01,Hong Kong,Apparel,187428
2020-12-01,Hong Kong,Apparel,383823
2021-01-01,Hong Kong,Apparel,269273
2021-02-01,Hong Kong,Apparel,230842
2021-03-01,Hong Kong,Apparel,562176
2021-04-01,Hong Kong,Apparel,268488
2021-05-01,Hong Kong,Apparel,239510
2021-06-01,Hong Kong,Apparel,169733
2021-07-01,Hong Kong,Apparel,475908
2021-08-01,Hong Kong,Apparel,324393
2021-09-01,Hong Kong,Apparel,298807
2021-10-01,Hong Kong,Apparel,374310
2021-11-01,Hong Kong,Apparel,556092
2021-12-01,Hong Kong,Apparel,539719
2022-01-01,Hong Kong,Apparel,362553
2022-02-01,Hong Kong,Apparel,554582
2022-03-01,Hong Kong,Apparel,272330
2022-04-01,Hong Kong,Apparel,282170
2022-05-01,Hong Kong,Apparel,359799
2022-06-01,Hong Kong,Apparel,557734
2022-07-01,Hong Kong,Apparel,437524
2022-08-01,Hong Kong,Apparel,473451
2022-09-01,Hong Kong,Apparel,362317
2022-10-01,Hong Kong,Apparel,523560
2022-11-01,Hong Kong,Apparel,584239
2022-12-01,Hong Kong,Apparel,450021
2023-01-01,Hong Kong,Apparel,535266
2023-02-01,Hong Kong,Apparel,440467
2023-03-01,Hong Kong,Apparel,821990
2023-04-01,Hong Kong,Apparel,242786
2023-05-01,Hong Kong,Apparel,310991
2023-06-01,Hong Kong,Apparel,430161
2023-07-01,Hong Kong,Apparel,530956
2023-08-01,Hong Kong,Apparel,222639
2023-09-01,Hong Kong,Apparel,353049
2023-10-01,Hong Kong,Apparel,249035
2023-11-01,Hong Kong,Apparel,295882
2023-12-01,Hong Kong,Apparel,511839
2024-01-01,Hong Kong,Apparel,380319
2024-02-01,Hong Kong,Apparel,361812
2024-03-01,Hong Kong,Apparel,736283
2024-04-01,Hong Kong,Apparel,174827
2024-05-01,Hong Kong,Apparel,336730
2024-06-01,Hong Kong,Apparel,715589
2024-07-01,Hong Kong,Apparel,449228
2024-08-01,Hong Kong,Apparel,157306
2024-09-01,Hong Kong,Apparel,313120
2024-10-01,Hong Kong,Apparel,313509
2024-11-01,Hong Kong,Apparel,375830
2024-12-01,Hong Kong,Apparel,725402
2020-01-01,Hong Kong,Ceramics & Porcelain Products,29086
2020-02-01,Hong Kong,Ceramics & Porcelain Products,19882
